,index,sub_num,block_num,trial_num,task_num,old_num,word,grey,change_time,resp,resp_bin,RT,on_time,trial_time,word_time,cue_duration
68,68,9,2,21,3,0,parcel,1,1.032978839,1,1,1.725246512,161.4763826,161.4830466,164.4830466,3
69,69,9,2,22,1,0,diode,None,None,2,2,1.576792144,169.2557109,169.2583963,172.2583963,3
70,70,9,2,23,2,1,silk,None,None,1,1,1.715314858,178.1273583,178.1338257,181.1338257,3
71,71,9,2,24,1,1,sunscreen,None,None,2,2,0.84425689,184.3935295,184.4007887,187.4007887,3
72,72,9,2,25,2,0,aircompressor,None,None,2,2,1.481767904,191.9685261,191.9761147,194.9761147,3
73,73,9,2,26,3,1,sandals,0,0.379719965,1,1,1.241826148,199.9329373,199.9348524,202.9348524,3
74,74,9,2,27,2,0,chopsticks,None,None,,,,207.9617628,207.9685587,210.9685587,3
75,75,9,2,28,1,1,wallet,None,None,2,2,1.702171468,214.1062823,214.1104852,217.1104852,3
76,76,9,2,29,3,1,surfboard,0,0.888404707,1,1,1.625218301,223.8258455,223.8275687,226.8275687,3
77,77,9,2,30,3,0,laptop,0,0.498963188,1,1,1.050121624,230.8996093,230.9029718,233.9029718,3
78,78,9,2,31,1,0,earphone,None,None,2,2,1.534625111,239.1607914,239.161681,242.161681,3
79,79,9,2,32,2,1,saxophone,None,None,1,1,1.658473061,247.9260946,247.9287602,250.9287602,3
80,80,9,2,33,3,0,wontons,1,0.954309975,1,1,1.483551178,255.5095988,255.5124466,258.5124466,3
81,81,9,2,34,3,1,thermometer,0,0.543493451,1,1,1.141846321,262.312596,262.3127659,265.3127659,3
82,82,9,2,35,1,1,stockings,None,None,2,2,1.277998504,268.630316,268.638034,271.638034,3
83,83,9,2,36,2,0,curtain,None,None,2,2,1.772361709,277.2379411,277.2384639,280.2384639,3
84,84,9,2,37,2,0,binder,None,None,2,2,1.374310408,284.2473104,284.2554472,287.2554472,3
85,85,9,2,38,3,0,staples,1,0.704687237,2,2,1.758541719,292.9132441,292.9141955,295.9141955,3
86,86,9,2,39,1,1,toaster,None,None,2,2,0.92399991,301.4583512,301.4645954,304.4645954,3
87,87,9,2,40,2,0,whiteboard,None,None,2,2,1.122861338,308.4744683,308.4815639,311.4815639,3
88,88,9,2,41,1,0,vent,None,None,1,1,1.76559008,316.2240644,316.2319355,319.2319355,3
89,89,9,2,42,2,0,boombox,None,None,1,1,1.689343721,323.6704061,323.6739686,326.6739686,3
90,90,9,2,43,2,1,penny,None,None,1,1,0.933244212,331.4398687,331.4409971,334.4409971,3
91,91,9,2,44,1,1,shredder,None,None,1,1,1.585117162,337.978675,337.9829706,340.9829706,3
92,92,9,2,45,2,1,train,None,None,2,2,1.16143648,344.4150029,344.4166036,347.4166036,3
93,93,9,2,46,2,0,bench,None,None,1,1,0.811407117,351.4521808,351.4585994,354.4585994,3
94,94,9,2,47,1,1,straw,None,None,2,2,1.620446776,360.0851454,360.0923352,363.0923352,3
95,95,9,2,48,3,1,television,0,0.908545179,1,1,1.416891133,366.9950043,367.000991,370.000991,3
0,0,10,1,1,1,1,yarn,None,None,2,2,1.506809183,6,6.006906334,9.006906334,3
1,1,10,1,2,2,0,oven,None,None,1,1,0.804135097,14.11233637,14.11569249,17.11569249,3
2,2,10,1,3,1,1,stamp,None,None,2,2,0.689231592,21.7175875,21.72443449,24.72443449,3
3,3,10,1,4,2,0,comb,None,None,2,2,1.308729634,30.36687746,30.37489968,33.37489968,3
4,4,10,1,5,3,0,diode,0,1.134716535,2,2,1.089176142,39.64821167,39.65041552,42.65041552,3
5,5,10,1,6,2,1,sticker,None,None,1,1,1.683337732,48.37941897,48.38422648,51.38422648,3
6,6,10,1,7,2,1,whistle,None,None,1,1,1.275509956,54.69890938,54.70124049,57.70124049,3
7,7,10,1,8,1,0,sink,None,None,2,2,0.724088382,64.61504852,64.61842106,67.61842106,3
8,8,10,1,9,2,1,sled,None,None,1,1,0.912738984,70.69095027,70.69377403,73.69377403,3
9,9,10,1,10,3,0,matchstick,0,0.58730272,2,2,1.23355816,76.70866636,76.71077107,79.71077107,3
10,10,10,1,11,1,0,bleacher,None,None,2,2,1.359520555,84.220459,84.22785528,87.22785528,3
11,11,10,1,12,2,0,staples,None,None,1,1,1.177182114,92.77572691,92.77832351,95.77832351,3
12,12,10,1,13,3,1,tent,0,0.509839684,1,1,1.041821493,99.55927044,99.56202914,102.5620291,3
13,13,10,1,14,3,1,wallet,1,0.435428935,1,1,1.083538538,107.1809736,107.1874464,110.1874464,3
14,14,10,1,15,2,0,map,None,None,2,2,1.208667401,114.3739561,114.3795179,117.3795179,3
15,15,10,1,16,3,1,wand,1,1.20019646,2,2,1.758592406,122.705956,122.7133167,125.7133167,3
16,16,10,1,17,2,1,tupperware,None,None,1,1,1.056201711,128.816455,128.8219631,131.8219631,3
17,17,10,1,18,1,1,screwdriver,None,None,2,2,1.162465002,136.5546073,136.5557208,139.5557208,3
18,18,10,1,19,3,0,avocado,0,1.190306196,1,1,1.775242053,143.9607865,143.9644566,146.9644566,3
19,19,10,1,20,1,1,vest,None,None,1,1,1.192636247,150.973166,150.9815118,153.9815118,3
20,20,10,1,21,3,1,stockings,0,0.885212377,1,1,1.516911918,160.2963344,160.2986963,163.2986963,3
21,21,10,1,22,3,0,cannon,1,0.625892808,1,1,1.208537354,167.1439078,167.1490617,170.1490617,3
22,22,10,1,23,2,1,tambourine,None,None,1,1,0.923812211,173.2082471,173.2160704,176.2160704,3
23,23,10,1,24,3,1,tongs,1,0.628402656,2,2,1.175218348,179.5768468,179.5830753,182.5830753,3
24,24,10,1,25,2,1,sandals,None,None,1,1,1.016568239,186.0018504,186.0084211,189.0084211,3
25,25,10,1,26,2,0,lantern,None,None,1,1,0.589956042,195.5574115,195.558962,198.558962,3
26,26,10,1,27,3,1,toaster,1,1.258401932,1,1,1.816900475,202.417762,202.4259914,205.4259914,3
27,27,10,1,28,1,0,curtain,None,None,1,1,1.480124641,209.8817823,209.8847427,212.8847427,3
28,28,10,1,29,2,1,socket,None,None,2,2,1.956379604,218.0615906,218.0685237,221.0685237,3
29,29,10,1,30,1,0,tape,None,None,2,2,0.680245011,225.5787327,225.585591,228.585591,3
30,30,10,1,31,1,0,binder,None,None,2,2,0.868152449,235.1693116,235.1694522,238.1694522,3
31,31,10,1,32,2,1,thermometer,None,None,1,1,1.187274609,242.4837665,242.4865285,245.4865285,3
32,32,10,1,33,3,0,bamboo,0,0.774023463,1,1,1.266894574,251.756202,251.7619951,254.7619951,3
33,33,10,1,34,1,0,flashlight,None,None,2,2,0.857352886,261.3285117,261.3292295,264.3292295,3
34,34,10,1,35,2,0,parcel,None,None,1,1,1.104483332,269.3593699,269.3629904,272.3629904,3
35,35,10,1,36,1,1,typewriter,None,None,1,1,0.991421994,275.6732924,275.6800118,278.6800118,3
36,36,10,1,37,1,1,slingshot,None,None,2,2,1.113066202,284.4239972,284.4304821,287.4304821,3
37,37,10,1,38,3,0,charger,0,0.945253896,,,,293.4111768,293.4143076,296.4143076,3
38,38,10,1,39,3,0,sweater,0,0.990382238,1,1,1.633551862,301.4976862,301.498084,304.498084,3
39,39,10,1,40,1,0,bench,None,None,,,,307.5935153,307.5984188,310.5984188,3
40,40,10,1,41,1,1,pyramid,None,None,1,1,0.837155864,313.8778287,313.8820875,316.8820875,3
41,41,10,1,42,3,1,towel,1,0.610450532,1,1,1.091849793,321.5226884,321.5241769,324.5241769,3
42,42,10,1,43,3,0,vent,0,0.760113594,2,2,1.200255794,331.2304591,331.233071,334.233071,3
43,43,10,1,44,2,0,wontons,None,None,2,2,0.999617026,339.5033871,339.5085213,342.5085213,3
44,44,10,1,45,1,1,pancakes,None,None,2,2,0.620570422,346.9463046,346.9505771,349.9505771,3
45,45,10,1,46,2,0,quilt,None,None,2,2,1.631848447,353.2562133,353.2592666,356.2592666,3
46,46,10,1,47,1,0,barbell,None,None,2,2,1.005811684,359.845232,359.8512563,362.8512563,3
47,47,10,1,48,3,1,sunscreen,0,0.717444984,1,1,1.416891412,366.9966546,367.0016983,370.0016983,3
48,48,10,2,1,3,0,aquarium,1,1.256678914,,,,6,6.002726643,9.002726643,3
49,49,10,2,2,2,0,laptop,None,None,2,2,0.987534653,14.83170043,14.83655196,17.83655196,3
50,50,10,2,3,1,0,aircompressor,None,None,1,1,0.988254521,21.95174158,21.9536097,24.9536097,3
51,51,10,2,4,2,1,television,None,None,1,1,1.164773855,31.62305178,31.62911668,34.62911668,3
52,52,10,2,5,1,1,penny,None,None,1,1,0.941895707,40.15865267,40.16293015,43.16293015,3
53,53,10,2,6,2,0,tablet,None,None,,,,46.53668896,46.53828039,49.53828039,3
54,54,10,2,7,1,1,train,None,None,1,1,0.656483207,56.13921577,56.14714322,59.14714322,3
55,55,10,2,8,3,1,seesaw,1,0.95061386,1,1,1.433550531,62.72064444,62.72251757,65.72251757,3
56,56,10,2,9,1,0,boombox,None,None,1,1,1.068279476,71.82590837,71.83134085,74.83134085,3
57,57,10,2,10,2,1,podium,None,None,2,2,0.848397793,80.91404778,80.91517148,83.91517148,3
58,58,10,2,11,1,1,violin,None,None,1,1,1.427432673,87.02704231,87.03217879,90.03217879,3
59,59,10,2,12,2,0,tractor,None,None,1,1,1.040927289,93.52438657,93.53253347,96.53253347,3
60,60,10,2,13,2,0,fondue,None,None,2,2,0.831065142,100.9730464,100.9746226,103.9746226,3
61,61,10,2,14,1,1,spinach,None,None,2,2,0.796153568,108.0909853,108.0916693,111.0916693,3
62,62,10,2,15,3,1,wineglass,0,0.957387387,1,1,1.575240722,115.2256294,115.2337791,118.2337791,3
63,63,10,2,16,,,,,,,,,123.5521725,123.5592014,126.5592014,3
64,64,10,2,17,2,0,piano,None,None,2,2,1.588835536,130.3313152,130.334575,133.334575,3
65,65,10,2,18,1,1,toothpaste,None,None,2,2,0.608910702,137.5707037,137.576639,140.576639,3
66,66,10,2,19,3,0,dart,0,0.899563425,1,1,1.816940154,144.7397703,144.7436861,147.7436861,3
67,67,10,2,20,3,1,shredder,1,0.327584625,2,2,1.300209484,151.7472203,151.7524052,154.7524052,3
68,68,10,2,21,1,0,whiteboard,None,None,2,2,1.147971888,159.3849261,159.3861895,162.3861895,3
69,69,10,2,22,3,1,windmill,1,0.634604505,1,1,1.258539798,168.4139602,168.4200046,171.4200046,3
70,70,10,2,23,1,0,chopsticks,None,None,2,2,0.645029823,175.1827086,175.1870493,178.1870493,3
71,71,10,2,24,2,0,iron,None,None,1,1,1.254924328,181.8480211,181.8540625,184.8540625,3
72,72,10,2,25,2,1,spade,None,None,1,1,1.223758784,188.0734168,188.0794177,191.0794177,3
73,73,10,2,26,1,1,saxophone,None,None,2,2,0.99763022,195.2423047,195.2464782,198.2464782,3
74,74,10,2,27,3,0,lipstick,1,0.926945763,1,1,1.825220946,201.4345997,201.4384857,204.4384857,3
75,75,10,2,28,1,1,umbrella,None,None,2,2,0.834146599,208.988387,208.9889058,211.9889058,3
76,76,10,2,29,2,1,pickle,None,None,,,,216.6236859,216.6309773,219.6309773,3
77,77,10,2,30,3,0,beaker,0,1.076899566,1,1,1.608550256,224.9107676,224.9147706,227.9147706,3
78,78,10,2,31,3,1,trolley,0,0.780153439,1,1,1.117023175,232.7987209,232.8068825,235.8068825,3
79,79,10,2,32,2,1,yoyo,None,None,2,2,0.669866822,239.9209892,239.9239266,242.9239266,3
80,80,10,2,33,3,1,swimsuit,1,0.901036097,2,2,1.458538058,246.5385534,246.5409556,249.5409556,3
81,81,10,2,34,1,0,kiwi,None,None,2,2,0.570152235,254.9076078,254.9081192,257.9081192,3
82,82,10,2,35,2,0,hook,None,None,2,2,0.65086685,262.9848881,262.9918621,265.9918621,3
83,83,10,2,36,1,0,freezer,None,None,1,1,0.884355378,271.3658528,271.3673257,274.3673257,3
84,84,10,2,37,2,1,surfboard,None,None,1,1,1.103894791,278.8952665,278.9010816,281.9010816,3
85,85,10,2,38,3,0,earphone,1,0.736961521,1,1,1.250238783,288.3428754,288.3432564,291.3432564,3
86,86,10,2,39,2,1,perfume,None,None,1,1,0.74385379,294.6749274,294.6769388,297.6769388,3
87,87,10,2,40,1,1,silk,None,None,1,1,0.713470066,301.6360711,301.6440012,304.6440012,3
88,88,10,2,41,1,0,abacus,None,None,1,1,1.612998746,308.2505197,308.2526977,311.2526977,3
89,89,10,2,42,3,0,dice,1,0.440240338,2,2,1.45686997,317.2293706,317.2365142,320.2365142,3
90,90,10,2,43,1,0,mouse,None,None,2,2,1.393893764,323.6104992,323.6118644,326.6118644,3
91,91,10,2,44,2,1,wheelbarrow,None,None,1,1,1.063316428,332.327625,332.3290611,335.3290611,3
92,92,10,2,45,3,0,submarine,0,0.791998183,1,1,1.158540029,341.5169361,341.521183,344.521183,3
93,93,10,2,46,3,1,lotion,0,0.883903296,2,2,1.666871124,350.8489672,350.8550604,353.8550604,3
94,94,10,2,47,2,0,suitcase,None,None,1,1,0.934404927,358.7233042,358.730482,361.730482,3
95,95,10,2,48,3,1,straw,1,1.080673582,1,1,1.391877518,366.9905034,366.9975975,369.9975975,3
0,0,11,1,1,2,1,disc,None,None,2,2,1.409765205,6,6.003807697,9.003807697,3
1,1,11,1,2,1,1,razor,None,None,1,1,0.769611023,12.31926157,12.32076713,15.32076713,3
2,2,11,1,3,2,0,seesaw,None,None,2,2,0.946581392,18.6951215,18.69606671,21.69606671,3
3,3,11,1,4,2,1,saucer,None,None,1,1,1.026011328,28.18405197,28.18819583,31.18819583,3
4,4,11,1,5,1,1,raisin,None,None,1,1,0.843512451,37.51198808,37.51363746,40.51363746,3
5,5,11,1,6,3,0,spinach,0,1.074250722,1,1,1.675223959,43.93981606,43.94724314,46.94724314,3
6,6,11,1,7,1,0,podium,None,None,2,2,0.841025185,50.72310319,50.73088996,53.73088996,3
7,7,11,1,8,3,1,fountain,0,0.968857386,1,1,1.791980284,58.18463221,58.189569,61.189569,3
8,8,11,1,9,1,0,sandals,None,None,1,1,0.691904458,64.7893604,64.78987906,67.78987906,3
9,9,11,1,10,3,0,pancakes,0,0.840116178,2,2,1.433532209,71.05398678,71.05683386,74.05683386,3
10,10,11,1,11,1,1,hoop,None,None,1,1,1.056320588,78.99946372,79.00720938,82.00720938,3
11,11,11,1,12,2,1,dollar,None,None,1,1,1.03042113,88.68595403,88.69098671,91.69098671,3
12,12,11,1,13,2,0,windmill,None,None,2,2,1.211690711,97.25785566,97.258052,100.258052,3
13,13,11,1,14,3,1,rice,0,0.37098921,2,2,1.1334998,105.6206961,105.6251059,108.6251059,3
14,14,11,1,15,1,0,spade,None,None,2,2,1.349983283,114.1139698,114.1171685,117.1171685,3
15,15,11,1,16,2,1,flute,None,None,1,1,1.672132029,121.5477793,121.5508504,124.5508504,3
16,16,11,1,17,3,0,saxophone,1,0.597564178,2,2,1.366893412,127.5486916,127.5511303,130.5511303,3
17,17,11,1,18,3,0,screwdriver,0,0.840316616,1,1,1.300241815,133.8271282,133.8347556,136.8347556,3
18,18,11,1,19,1,0,tupperware,None,None,1,1,1.03776824,141.7819362,141.7851214,144.7851214,3
19,19,11,1,20,3,1,pill,0,1.133700604,1,1,1.650226378,147.7952698,147.8020704,150.8020704,3
20,20,11,1,21,2,1,juice,None,None,1,1,1.265765182,156.2541233,156.2607955,159.2607955,3
21,21,11,1,22,3,1,pearl,0,0.86884751,2,2,1.733491915,162.3668223,162.3694122,165.3694122,3
22,22,11,1,23,2,0,lotion,None,None,1,1,1.215026606,169.1785186,169.1864366,172.1864366,3
23,23,11,1,24,3,0,violin,1,0.923621555,2,2,1.683577904,177.2590749,177.2617988,180.2617988,3
24,24,11,1,25,3,1,canoe,1,0.452420891,1,1,0.975172401,185.6912962,185.6954956,188.6954956,3
25,25,11,1,26,1,0,sled,None,None,2,2,1.305057115,193.4799542,193.4875176,196.4875176,3
26,26,11,1,27,3,0,train,1,0.845364476,1,1,1.383549335,203.3380092,203.3463151,206.3463151,3
27,27,11,1,28,2,0,tent,None,None,2,2,1.113936008,211.6535761,211.6550268,214.6550268,3
28,28,11,1,29,1,1,nightgown,None,None,1,1,1.141421622,219.5792862,219.5804048,222.5804048,3
29,29,11,1,30,2,0,shredder,None,None,2,2,1.998978317,226.3752724,226.3807111,229.3807111,3
30,30,11,1,31,3,1,celery,1,0.897062484,2,2,1.475204657,234.5368826,234.5394322,237.5394322,3
31,31,11,1,32,1,0,surfboard,None,None,2,2,1.151910837,242.7956905,242.7981524,245.7981524,3
32,32,11,1,33,1,1,brick,None,None,1,1,0.950039398,249.9268281,249.931815,252.931815,3
33,33,11,1,34,3,1,mask,0,0.965719271,2,2,1.825133157,259.3743939,259.3822458,262.3822458,3
34,34,11,1,35,1,1,rose,None,None,2,2,1.157386866,265.5134862,265.5158723,268.5158723,3
35,35,11,1,36,1,0,perfume,None,None,2,2,0.878663123,272.5200468,272.5245312,275.5245312,3
36,36,11,1,37,3,1,certificate,1,0.54016542,1,1,1.800228247,279.054711,279.0581625,282.0581625,3
37,37,11,1,38,3,0,pyramid,0,0.695485903,1,1,1.400227786,287.9237908,287.9252374,290.9252374,3
38,38,11,1,39,2,1,elevator,None,None,1,1,1.124286729,297.1287434,297.1340187,300.1340187,3
39,39,11,1,40,1,1,boomerang,None,None,1,1,1.224260924,304.0730241,304.0759973,307.0759973,3
40,40,11,1,41,2,1,kite,None,None,1,1,1.03839236,314.0479628,314.0514597,317.0514597,3
41,41,11,1,42,3,0,umbrella,0,0.651411084,2,2,1.48360161,322.2800719,322.285214,325.285214,3
42,42,11,1,43,1,0,yoyo,None,None,1,1,1.155617672,329.4916872,329.4938489,332.4938489,3
43,43,11,1,44,2,0,trolley,None,None,1,1,1.053950313,335.4975466,335.5024563,338.5024563,3
44,44,11,1,45,2,1,ladder,None,None,1,1,0.930656852,342.5506937,342.5527842,345.5527842,3
45,45,11,1,46,1,1,blouse,None,None,1,1,1.149839055,348.7557358,348.7614058,351.7614058,3
46,46,11,1,47,2,0,wand,None,None,1,1,1.199263855,358.1808273,358.1868437,361.1868437,3
47,47,11,1,48,2,0,towel,None,None,1,1,0.871078192,366.9997431,367.003916,370.003916,3
48,48,11,2,1,3,1,pear,0,1.122973239,2,2,1.783547492,6,6.004273611,9.004273611,3
49,49,11,2,2,2,1,mailbox,None,None,1,1,0.668471274,15.75525997,15.76304803,18.76304803,3
50,50,11,2,3,3,0,slingshot,1,1.153879724,1,1,1.675228311,23.39218539,23.39673496,26.39673496,3
51,51,11,2,4,3,1,easel,1,0.828241294,2,2,1.450381922,30.74827706,30.75541113,33.75541113,3
52,52,11,2,5,2,0,wallet,None,None,2,2,1.082051088,39.97744918,39.98083966,42.98083966,3
53,53,11,2,6,1,1,cracker,None,None,1,1,1.032315251,46.06231984,46.0644577,49.0644577,3
54,54,11,2,7,1,0,television,None,None,1,1,1.458067203,55.91034409,55.91491714,58.91491714,3
55,55,11,2,8,2,1,backpack,None,None,1,1,1.639507534,61.97047793,61.97351277,64.97351277,3
56,56,11,2,9,3,0,penny,1,0.53999278,2,2,1.708560381,69.12683571,69.1322001,72.1322001,3
57,57,11,2,10,2,1,binoculars,None,None,1,1,0.925203095,75.15697272,75.15747749,78.15747749,3
58,58,11,2,11,3,0,stamp,0,0.612468659,1,1,1.616918627,82.99442032,82.9995113,85.9995113,3
59,59,11,2,12,3,1,printer,1,0.630373639,2,2,1.116874852,91.82127406,91.82492196,94.82492196,3
60,60,11,2,13,2,1,marker,None,None,1,1,1.529701779,98.20529137,98.20854886,101.2085489,3
61,61,11,2,14,3,1,cigar,1,1.160204541,1,1,1.691913674,106.2279841,106.2339238,109.2339238,3
62,62,11,2,15,2,0,swimsuit,None,None,2,2,1.136936557,114.5226586,114.5259709,117.5259709,3
63,63,11,2,16,1,1,bookcase,None,None,1,1,1.480568047,120.7441774,120.751285,123.751285,3
64,64,11,2,17,3,1,projector,0,1.233578784,1,1,1.783584867,129.9442166,129.9517267,132.9517267,3
65,65,11,2,18,3,0,typewriter,1,0.605364514,1,1,1.358553802,139.1971599,139.202132,142.202132,3
66,66,11,2,19,1,1,noodles,None,None,2,2,0.738742154,146.3541903,146.3607902,149.3607902,3
67,67,11,2,20,3,0,toothpaste,1,0.811541922,1,1,1.458569981,153.0415633,153.0444352,156.0444352,3
68,68,11,2,21,1,0,whistle,None,None,2,2,1.074505324,160.1704127,160.1780973,163.1780973,3
69,69,11,2,22,2,1,colander,None,None,1,1,1.266638388,167.783507,167.7867851,170.7867851,3
70,70,11,2,23,2,1,shampoo,None,None,1,1,0.714277559,173.9426909,173.9454053,176.9454053,3
71,71,11,2,24,3,0,vest,0,1.134065259,1,1,1.75859599,182.0446631,182.0457912,185.0457912,3
72,72,11,2,25,1,1,passport,None,None,2,2,1.500856821,189.2397677,189.2461156,192.2461156,3
73,73,11,2,26,1,1,hamper,None,None,2,2,1.562084101,197.66227,197.6631762,200.6631762,3
74,74,11,2,27,2,0,stockings,None,None,2,2,1.692498883,207.0801964,207.0802699,210.0802699,3
75,75,11,2,28,1,1,pudding,None,None,2,2,0.662986797,216.875464,216.8807364,219.8807364,3
76,76,11,2,29,2,0,straw,None,None,2,2,1.05358731,224.1752626,224.1810743,227.1810743,3
77,77,11,2,30,1,0,pickle,None,None,2,2,0.900981953,231.0448727,231.0480608,234.0480608,3
78,78,11,2,31,3,0,silk,1,0.382555327,1,1,1.450205284,238.8808394,238.8817568,241.8817568,3
79,79,11,2,32,1,1,mattress,None,None,1,1,1.100197425,247.1803194,247.1821441,250.1821441,3
80,80,11,2,33,2,1,mixer,None,None,2,2,1.642431018,256.6181717,256.6242709,259.6242709,3
81,81,11,2,34,3,1,necklace,0,0.504670954,2,2,1.408569955,263.5201309,263.5245977,266.5245977,3
82,82,11,2,35,1,0,thermometer,None,None,2,2,0.901830838,270.4834991,270.4915613,273.4915613,3
83,83,11,2,36,2,0,wineglass,None,None,2,2,1.385334145,278.7116006,278.7169427,281.7169427,3
84,84,11,2,37,3,1,magazine,0,0.598843554,1,1,1.225199153,286.0759413,286.0839465,289.0839465,3
85,85,11,2,38,2,0,sunscreen,None,None,1,1,0.904449686,294.2040394,294.2093302,297.2093302,3
86,86,11,2,39,1,0,tambourine,None,None,1,1,1.336297436,301.3258123,301.3263097,304.3263097,3
87,87,11,2,40,3,1,pizza,1,1.216680165,1,1,1.725179441,308.8812995,308.8850208,311.8850208,3
88,88,11,2,41,3,0,yarn,1,0.646483886,2,2,1.550181271,315.1454006,315.1519725,318.1519725,3
89,89,11,2,42,2,0,toaster,None,None,1,1,0.866730598,323.6099751,323.6106951,326.6106951,3
90,90,11,2,43,1,0,socket,None,None,2,2,1.292516342,331.722079,331.7277389,334.7277389,3
91,91,11,2,44,1,1,earmuffs,None,None,2,2,1.08055581,337.8008264,337.8030214,340.8030214,3
92,92,11,2,45,2,0,tongs,None,None,1,1,1.915421711,346.0369232,346.04507,349.04507,3
93,93,11,2,46,1,0,wheelbarrow,None,None,2,2,1.388943957,352.6574113,352.6620419,355.6620419,3
94,94,11,2,47,1,0,sticker,None,None,2,2,0.990303863,359.2218105,359.2290227,362.2290227,3
95,95,11,2,48,2,1,camera,None,None,1,1,0.618747213,366.9935605,366.9960446,369.9960446,3
0,0,12,1,1,1,1,backpack,None,None,2,2,1.207552782,6,6.001513465,9.001513465,3
1,1,12,1,2,1,0,windmill,None,None,1,1,1.096775977,13.18051266,13.18523635,16.18523635,3
2,2,12,1,3,2,0,train,None,None,2,2,1.311670548,19.7496394,19.75226105,22.75226105,3
3,3,12,1,4,3,1,nightgown,0,0.890632471,2,2,1.766876782,26.46448941,26.46929922,29.46929922,3
4,4,12,1,5,2,0,pancakes,None,None,2,2,1.557163626,34.33890697,34.34472664,37.34472664,3
5,5,12,1,6,2,0,vest,None,None,2,2,1.411493167,40.37637291,40.37838638,43.37838638,3
6,6,12,1,7,1,1,ladder,None,None,2,2,1.319724781,47.50582562,47.51208583,50.51208583,3
7,7,12,1,8,2,1,cigar,None,None,2,2,1.288525957,56.44640604,56.45427491,59.45427491,3
8,8,12,1,9,3,0,sandals,1,1.078068251,,,,63.4590426,63.46297324,66.46297324,3
9,9,12,1,10,2,1,pizza,None,None,1,1,0.976633202,72.05252774,72.05507864,75.05507864,3
10,10,12,1,11,3,1,pudding,1,0.453552259,1,1,0.991865896,78.91289796,78.91381162,81.91381162,3
11,11,12,1,12,1,1,flute,None,None,2,2,0.957124561,85.49078202,85.49750004,88.49750004,3
12,12,12,1,13,2,0,silk,None,None,2,2,0.977798508,91.64356621,91.64783071,94.64783071,3
13,13,12,1,14,3,1,bookcase,0,0.593043125,2,2,1.100261144,98.69985214,98.70654581,101.7065458,3
14,14,12,1,15,2,0,pyramid,None,None,2,2,0.853582792,105.7303008,105.7319332,108.7319332,3
15,15,12,1,16,3,1,hoop,0,0.769480302,1,1,1.308568611,113.9135617,113.9157032,116.9157032,3
16,16,12,1,17,2,1,printer,None,None,1,1,1.046581533,123.4295374,123.4328688,126.4328688,3
17,17,12,1,18,1,0,lotion,None,None,1,1,0.961503419,130.0993835,130.099913,133.099913,3
18,18,12,1,19,2,1,canoe,None,None,1,1,0.855714238,138.0555942,138.0586785,141.0586785,3
19,19,12,1,20,1,0,stockings,None,None,2,2,1.020606364,144.6707104,144.6757077,147.6757077,3
20,20,12,1,21,1,1,binoculars,None,None,2,2,1.285456788,153.7616436,153.7678642,156.7678642,3
21,21,12,1,22,3,0,tupperware,1,0.922672487,1,1,1.541890996,160.8799648,160.8849237,163.8849237,3
